city,latitude,longitude,country,citycode,density,timezone
Colombiers,45.6432,-0.5519,France,FR-NAQ,52.8,Europe/Paris
Ollezy,49.7346,3.144,France,FR-HDF,30.6,Europe/Paris
Les Sièges,48.1809,3.5169,France,FR-BFC,18.2,Europe/Paris
Saint-Agnan-sur-Loire,46.5047,3.8801,France,FR-BFC,30.4,Europe/Paris
Nantoux,47.0332,4.7604,France,FR-BFC,28.1,Europe/Paris
Monteix,45.8,3.0833,France,FR-ARA,3235.3,Europe/Paris
Saint-Léger-de-Peyre,44.5937,3.3016,France,FR-OCC,6.5,Europe/Paris
Tournon-Saint-Pierre,46.7393,0.9527,France,FR-F,41.2,Europe/Paris
Laubanie,44.9025,0.368,France,FR-NAQ,19.9,Europe/Paris
Parata,41.9419,9.3113,France,FR-H,51.1,Europe/Paris
Parata,42.3702,9.409,France,FR-H,11.7,Europe/Paris
Conjux,45.7885,5.8219,France,FR-ARA,88,Europe/Paris
La Croix,45.7607,1.1679,France,FR-NAQ,59.4,Europe/Paris
La Croix,46.1561,-0.0582,France,FR-NAQ,27.2,Europe/Paris
La Croix,44.9863,0.7619,France,FR-NAQ,23.7,Europe/Paris
La Croix,45.2862,0.2039,France,FR-NAQ,12,Europe/Paris
Quézac,44.7478,2.1859,France,FR-ARA,21,Europe/Paris
Chérisy,48.7472,1.4224,France,FR-F,167,Europe/Paris
Ainharp,43.2605,-0.9306,France,FR-NAQ,10.9,Europe/Paris
La Banlieue,50.3006,3.9771,France,FR-HDF,776.9,Europe/Brussels
Barneville-sur-Mer,49.3814,-1.7534,France,FR-NOR,197.5,Europe/Paris
La Maison-Rouge,46.9525,-2.1867,France,FR-R,153.3,Europe/Paris
Saint-Crespin,49.7854,1.1124,France,FR-NOR,159.3,Europe/Paris
Saint-Crespin,49.0904,0.0474,France,FR-NOR,34.6,Europe/Paris
Bisseuil,49.0462,4.088,France,FR-GES,65.8,Europe/Paris
Les Molanez,44.3667,6.6167,France,FR-U,4.6,Europe/Paris
Boisset-lès-Montrond,45.6269,4.2131,France,FR-ARA,155,Europe/Paris
Ver,48.8938,-1.393,France,FR-NOR,31,Europe/Paris
Puisieulx,49.1932,4.113,France,FR-GES,38.5,Europe/Paris
Sanzay,46.9589,-0.4367,France,FR-NAQ,52.9,Europe/Paris
Sanzay,47.0668,-0.1907,France,FR-NAQ,41.7,Europe/Paris
Frotey-lès-Lure,47.6552,6.5529,France,FR-BFC,96.1,Europe/Paris
Demeurs,47.0714,3.1968,France,FR-BFC,75.7,Europe/Paris
Lagrasse,43.0914,2.6206,France,FR-OCC,18.3,Europe/Paris
La Creuse,47.6753,6.348,France,FR-BFC,18.9,Europe/Paris
Reyniès,43.9177,1.3984,France,FR-OCC,97.9,Europe/Paris
Castelgarric,44.0453,2.4458,France,FR-OCC,8.7,Europe/Paris
Moret-sur-Loing,48.3733,2.8125,France,FR-J,833.8,Europe/Paris
Saint-Igny-de-Roche,46.1942,4.2931,France,FR-BFC,98.2,Europe/Paris
Touquet,44.569,0.6012,France,FR-NAQ,39,Europe/Paris
Les Salvetas,45.0833,0,France,FR-NAQ,19.6,Europe/Paris
Serra-di-Fiumorbo,41.9855,9.3364,France,FR-H,8.2,Europe/Paris
Saint-Germain-du-Teil,44.4781,3.172,France,FR-OCC,36.4,Europe/Paris
Galéria,42.4108,8.6491,France,FR-H,2.6,Europe/Paris
Lamayou,43.3818,-0.0273,France,FR-NAQ,17.5,Europe/Paris
La Bouille,49.35,0.9333,France,FR-NOR,491.3,Europe/Paris
La Croix-Saint-Leufroy,49.1167,1.25,France,FR-NOR,79.9,Europe/Paris
Aubercourt,49.827,2.5483,France,FR-HDF,24.6,Europe/Paris
Soustelle,44.1822,4.0132,France,FR-OCC,15.4,Europe/Paris
Jaunac,44.9195,4.3992,France,FR-ARA,45.4,Europe/Paris
Vaux,43.4566,1.8371,France,FR-OCC,28.3,Europe/Paris
Lahoussoye,49.9517,2.4821,France,FR-HDF,90.5,Europe/Paris
La Chapelle-Forainvilliers,48.7295,1.5016,France,FR-F,32.7,Europe/Paris
Vivière,49.5685,1.6385,France,FR-NOR,16.4,Europe/Paris
Faverolles,48.6683,-0.2952,France,FR-NOR,14.2,Europe/Paris
Chassenon,45.852,0.7648,France,FR-NAQ,37.6,Europe/Paris
Le Martoulet,45.58,1.473,France,FR-NAQ,31.2,Europe/Paris
Saint-Martin-d’Ardèche,44.3035,4.5655,France,FR-ARA,140,Europe/Paris
Saint-Romain,45.4859,5.3637,France,FR-ARA,89.9,Europe/Paris
Saint-Romain,45.0275,4.7231,France,FR-ARA,43,Europe/Paris
Saint-Romain,45.4898,3.8954,France,FR-ARA,16.2,Europe/Paris
La Vieille Ville,49.5234,1.6659,France,FR-NOR,39.8,Europe/Paris
Secqueville,49.5038,0.3395,France,FR-NOR,81.7,Europe/Paris
Secqueville,49.4976,0.634,France,FR-NOR,81.7,Europe/Paris
Vosnon,48.1052,3.8453,France,FR-GES,17.5,Europe/Paris
Vélannes-le-Bois,49.1712,1.8363,France,FR-J,109.3,Europe/Paris
La Barthie,44.0876,2.4949,France,FR-OCC,12.4,Europe/Paris
Saint-Chély-du-Tarn,44.331,3.3812,France,FR-OCC,5.7,Europe/Paris
Beaucourt-en-Santerre,49.7918,2.5851,France,FR-HDF,37.3,Europe/Paris
Chaynat,45.6216,3.0872,France,FR-ARA,60.3,Europe/Paris
Repentigny,49.2,0.05,France,FR-NOR,38.7,Europe/Paris
Triembach-au-Val,48.3382,7.3259,France,FR-GES,195.4,Europe/Paris
Gros Louis,45.4866,5.8356,France,FR-ARA,42.9,Europe/Paris
Lhéraule,49.4874,1.9303,France,FR-HDF,70.9,Europe/Paris
Les Achards,44.8437,5.9358,France,FR-ARA,8.7,Europe/Paris
Boissé,48.6053,0.5511,France,FR-NOR,25.3,Europe/Paris
Ciran,47.0599,0.8729,France,FR-F,34.9,Europe/Paris
Ingrandes,46.8762,0.5666,France,FR-NAQ,50.8,Europe/Paris
Plaine-Haute,48.4452,-2.855,France,FR-E,94.9,Europe/Paris
Gourdon,44.7358,1.3807,France,FR-OCC,97.5,Europe/Paris
Perduville,49.6761,1.3588,France,FR-NOR,32.3,Europe/Paris
Saussay,48.8557,1.4089,France,FR-F,231.5,Europe/Paris
Douchy-les-Mines,50.3008,3.3927,France,FR-HDF,1103.7,Europe/Paris
Ranspach-le-Bas,47.5874,7.4458,France,FR-GES,156.4,Europe/Paris
Vallangoujard,49.1374,2.114,France,FR-J,84.5,Europe/Paris
La Bazouge-de-Chemeré,48.001,-0.4875,France,FR-R,22.7,Europe/Paris
Macogny,49.1662,3.2291,France,FR-HDF,15.6,Europe/Paris
Libre,43.9059,7.5317,France,FR-U,28.6,Europe/Paris
Isanay,46.9017,3.7057,France,FR-BFC,6.9,Europe/Paris
Cazeneuve,44.3711,0.6225,France,FR-NAQ,64.7,Europe/Paris
Saint-Amans-Valtoret,43.4817,2.4907,France,FR-OCC,58.3,Europe/Paris
Conflans-sur-Loing,47.9528,2.7886,France,FR-F,131.4,Europe/Paris
Le Monastier,44.5162,3.2558,France,FR-OCC,51.3,Europe/Paris
La Pinière,46.9421,-1.3792,France,FR-R,82.8,Europe/Paris
La Pinière,46.8056,-1.3566,France,FR-R,60,Europe/Paris
Allagnat,45.7513,2.9155,France,FR-ARA,25.5,Europe/Paris
Williers,49.6669,5.3099,France,FR-GES,36.3,Europe/Brussels
Sardonne,45.1199,6.0438,France,FR-ARA,10.1,Europe/Paris
Floursies,50.1817,3.9674,France,FR-HDF,30.4,Europe/Paris
Saint-Nizier-de-Fornas,45.4037,4.0815,France,FR-ARA,42,Europe/Paris
Rengeard,45.0108,0.6233,France,FR-NAQ,23.6,Europe/Paris
Autrey,48.5308,6.1303,France,FR-GES,29.6,Europe/Paris
Autrey,48.2964,6.6891,France,FR-GES,19.2,Europe/Paris
Saint-Martin-du-Frêne,46.1359,5.5505,France,FR-ARA,54.7,Europe/Paris
Brémondans,47.2307,6.3981,France,FR-BFC,12,Europe/Paris
Dangolsheim,48.5724,7.4689,France,FR-GES,147.8,Europe/Paris
Diarville,48.3943,6.1323,France,FR-GES,48.2,Europe/Paris
Veyssou,44.8833,1.55,France,FR-OCC,55.5,Europe/Paris
Voulême,46.0997,0.2316,France,FR-NAQ,36.4,Europe/Paris
Saint-Martin-Sainte-Catherine,45.9615,1.5757,France,FR-NAQ,12.3,Europe/Paris
Corneillan,43.6565,-0.1799,France,FR-OCC,15.2,Europe/Paris
La Queue-en-Brie,48.7852,2.5811,France,FR-J,1259.9,Europe/Paris
Gars-Maria,48.2031,-3.9528,France,FR-E,50.7,Europe/Paris
Chavanges,48.5086,4.5733,France,FR-GES,21.4,Europe/Paris
Palfart,50.5179,2.2911,France,FR-HDF,37.6,Europe/Paris
Grainville-sur-Ry,49.4781,1.2982,France,FR-NOR,87.5,Europe/Paris
Montagny,45.628,4.7478,France,FR-ARA,333.3,Europe/Paris
Montagny,45.8716,4.5769,France,FR-ARA,183.4,Europe/Paris
Montagny,45.4562,6.5914,France,FR-ARA,105.7,Europe/Paris
Montagny,46.033,4.2366,France,FR-ARA,46.1,Europe/Paris
Montagny,45.7198,6.0746,France,FR-ARA,18.7,Europe/Paris
Le Val-David,48.9833,1.25,France,FR-NOR,42.8,Europe/Paris
La Basse Curlot,48.6032,7.0698,France,FR-GES,14.1,Europe/Paris
Ancteville,49.1028,-1.4788,France,FR-NOR,33.7,Europe/Paris
Rédené,47.8599,-3.4615,France,FR-E,127.6,Europe/Paris
Saint-Marcelin-le-Haut,43.6922,6.663,France,FR-U,13,Europe/Paris
Saint-Pierre-Canivet,48.9295,-0.2206,France,FR-NOR,50.4,Europe/Paris
Les Chaussades,45.4269,1.9815,France,FR-NAQ,10.1,Europe/Paris
Proissans,44.9346,1.2531,France,FR-NAQ,54.7,Europe/Paris
Le Veral,50.6988,1.962,France,FR-HDF,41.9,Europe/Paris
Chichery,47.9018,3.5097,France,FR-BFC,73.5,Europe/Paris
Crux-la-Ville,47.1614,3.521,France,FR-BFC,8.4,Europe/Paris
Beurlay,45.861,-0.8371,France,FR-NAQ,117.1,Europe/Paris
Cérisay,48.093,-1.4398,France,FR-E,191.3,Europe/Paris
Pontcharra,45.4359,6.0178,France,FR-ARA,473.3,Europe/Paris
Massoult,47.7888,4.4493,France,FR-BFC,3.2,Europe/Paris
Coudron,46.8625,2.419,France,FR-F,8.3,Europe/Paris
Orconte,48.6702,4.7375,France,FR-GES,28.7,Europe/Paris
Cherreau,48.193,0.6838,France,FR-R,81.8,Europe/Paris
Franchevelle,47.7405,6.462,France,FR-BFC,45.4,Europe/Paris
Lamastre,44.9855,4.5808,France,FR-ARA,97.4,Europe/Paris
Pierre-Bénite,45.7036,4.8242,France,FR-ARA,2848.3,Europe/Paris
Laires,50.5394,2.2546,France,FR-HDF,39.6,Europe/Paris
Les Jourdains,47.2338,2.2029,France,FR-F,11.9,Europe/Paris
Remenoville,48.4642,6.4739,France,FR-GES,18.1,Europe/Paris
Larroque-sur-l’Osse,43.9713,0.2751,France,FR-OCC,13.7,Europe/Paris
Marina Viva,41.8945,8.8072,France,FR-H,93,Europe/Paris
La Talaudière,45.476,4.4261,France,FR-ARA,799.7,Europe/Paris
Bergbieten,48.5769,7.4567,France,FR-GES,164.2,Europe/Paris
La Bruyère,47.8323,6.4848,France,FR-BFC,37,Europe/Paris
La Bruyère,47.6599,3.3485,France,FR-BFC,21.5,Europe/Paris
Châtillon-sur-Colmont,48.3375,-0.7433,France,FR-R,26.7,Europe/Paris
Millançay,47.447,1.7721,France,FR-F,13.1,Europe/Paris
Houdreville,48.5061,6.1025,France,FR-GES,46,Europe/Paris
Sérézin-du-Rhône,45.6287,4.824,France,FR-ARA,697.2,Europe/Paris
Coudures,43.6913,-0.5205,France,FR-NAQ,45.9,Europe/Paris
Senots,49.2646,1.9936,France,FR-HDF,62.3,Europe/Paris
Le Jard,48.2125,3.7159,France,FR-GES,52.2,Europe/Paris
Cubord,46.4833,0.6534,France,FR-NAQ,42.3,Europe/Paris
Veneffles,48.0324,-1.4989,France,FR-E,799.7,Europe/Paris
Faye,46.8402,3.5939,France,FR-BFC,12.2,Europe/Paris
Saint-Julien-le-Vendômois,45.4617,1.3283,France,FR-NAQ,10.8,Europe/Paris
Rue du Rosier,50.45,3.3667,France,FR-HDF,231.3,Europe/Paris
Hardinvast,49.5782,-1.6487,France,FR-NOR,140.3,Europe/Paris
Peinin,44.7682,6.8803,France,FR-U,10.2,Europe/Paris
Mont Pertuis,48.445,0.0492,France,FR-NOR,202.7,Europe/Paris
Le Petit Baville,48.563,2.126,France,FR-J,432.9,Europe/Paris
Tinlhat,45.7318,3.3061,France,FR-ARA,288.2,Europe/Paris
La Berlière,50.3021,3.8821,France,FR-HDF,229.7,Europe/Brussels
Chamboirat,46.232,3.0109,France,FR-ARA,9.7,Europe/Paris
Chavéria,46.5069,5.5683,France,FR-BFC,24,Europe/Paris
Fage,44.5848,1.5484,France,FR-OCC,12.4,Europe/Paris
Vaugines,43.7789,5.4142,France,FR-U,37.2,Europe/Paris
Cuire,45.79,4.835,France,FR-ARA,4146.4,Europe/Paris
Tortois,48.2255,1.6506,France,FR-F,16.7,Europe/Paris
Guilers,48.427,-4.5598,France,FR-E,403,Europe/Paris
Boussy-Saint-Antoine,48.691,2.5306,France,FR-J,2066.5,Europe/Paris
Curcy-sur-Orne,49.0084,-0.5181,France,FR-NOR,34.8,Europe/Paris
Keroret,48.1127,-3.8789,France,FR-E,55.3,Europe/Paris
Guéron,49.2487,-0.7152,France,FR-NOR,44.1,Europe/Paris
Péroy-les-Gombries,49.1625,2.8456,France,FR-HDF,97.4,Europe/Paris
Piazzole,42.3932,9.4022,France,FR-H,12.6,Europe/Paris
La Papetie,45.0167,1.8333,France,FR-NAQ,22.4,Europe/Paris
Manoncourt-en-Vermois,48.6012,6.2672,France,FR-GES,61.6,Europe/Paris
Campagna-de-Sault,42.7598,2.0536,France,FR-OCC,1.2,Europe/Paris
Munchhouse,47.8693,7.4523,France,FR-GES,72.5,Europe/Paris
L’Avelan,43.2833,6.55,France,FR-U,104,Europe/Paris
Pagnoz,46.9699,5.8177,France,FR-BFC,66.3,Europe/Paris
Saint-Georges-des-Groseillers,48.7699,-0.5677,France,FR-NOR,431.4,Europe/Paris
Grandpré,49.3406,4.8707,France,FR-GES,15.1,Europe/Paris
La Chapelle-Naude,46.5941,5.1927,France,FR-BFC,28.5,Europe/Paris
Équeurdreville,49.6495,-1.6564,France,FR-NOR,1320.6,Europe/Paris
Prouville,48.1159,2.6913,France,FR-F,39.7,Europe/Paris
Les Pivots,48.2892,3.0837,France,FR-BFC,67.4,Europe/Paris
Gennes,47.3394,-0.2332,France,FR-R,64.3,Europe/Paris
Elne,42.6043,2.9718,France,FR-OCC,372.7,Europe/Paris
Saint-Menge,48.2888,5.954,France,FR-GES,16.8,Europe/Paris
La Joignère,48.4663,0.8626,France,FR-NOR,15,Europe/Paris
Les Avondons,44.6507,5.5866,France,FR-ARA,2.5,Europe/Paris
Beaugas,44.5071,0.5955,France,FR-NAQ,19.4,Europe/Paris
Bellentre,45.5696,6.7138,France,FR-ARA,45.3,Europe/Paris
Froideconche,47.8212,6.4152,France,FR-BFC,124.6,Europe/Paris
Casatorra,42.6196,9.4364,France,FR-H,351,Europe/Paris
Vernon,47.4144,4.1547,France,FR-BFC,17.7,Europe/Paris
Rouffiac,43.8834,2.068,France,FR-OCC,53.1,Europe/Paris
Rouffiac,44.4258,1.1969,France,FR-OCC,20.5,Europe/Paris
Paley,48.2425,2.8596,France,FR-J,48.6,Europe/Paris
La Rouveure,44.9617,4.614,France,FR-ARA,77,Europe/Paris
Sirieix,45.1977,2.0926,France,FR-NAQ,10.7,Europe/Paris
Sirieix,45.1415,0.3885,France,FR-NAQ,8.6,Europe/Paris
Guita,42.2661,8.7043,France,FR-H,16.6,Europe/Paris
Saint-Denis-de-Palin,46.9395,2.5395,France,FR-F,10.6,Europe/Paris
Chacornac,44.9132,3.8326,France,FR-ARA,26.4,Europe/Paris
Isbergues,50.6233,2.459,France,FR-HDF,628.5,Europe/Paris
Saint-Yzans-de-Médoc,45.3228,-0.8217,France,FR-NAQ,30.8,Europe/Paris
Cancel,44.773,1.7503,France,FR-OCC,59.7,Europe/Paris
Saint-Forgeux-Lespinasse,46.1227,3.9324,France,FR-ARA,37.6,Europe/Paris
Hecmanville,49.1694,0.6669,France,FR-NOR,61.7,Europe/Paris
Kerbonne,48.3833,-4.5,France,FR-E,2719,Europe/Paris
Bourdonnière,48.6449,-2.8879,France,FR-E,130.9,Europe/Paris
Villeny,47.623,1.7555,France,FR-F,12.1,Europe/Paris
Tréguidel,48.6023,-2.9433,France,FR-E,102.4,Europe/Paris
Kerner,47.7075,-3.3072,France,FR-E,351.6,Europe/Paris
Basse Poidevinière,48.0079,-1.4046,France,FR-E,68.3,Europe/Paris
Cublize,46.0181,4.3774,France,FR-ARA,89.3,Europe/Paris
Mas des Landes,45.8162,1.1741,France,FR-NAQ,370.7,Europe/Paris
Saint-Didier-de-la-Tour,45.5575,5.4803,France,FR-ARA,133.6,Europe/Paris
Trescléoux,44.3546,5.709,France,FR-U,18.2,Europe/Paris
Collinée,48.3007,-2.5202,France,FR-E,85.2,Europe/Paris
Champcey,48.7255,-1.4477,France,FR-NOR,74.9,Europe/Paris
Braye-sous-Faye,46.9918,0.3471,France,FR-F,24.1,Europe/Paris
Les Ravées,47.1494,3.5054,France,FR-BFC,8.4,Europe/Paris
Fontaine-le-Comte,46.5314,0.2623,France,FR-NAQ,205.1,Europe/Paris
Saint-Jean-du-Gard,44.105,3.8858,France,FR-OCC,67.4,Europe/Paris
Thennelières,48.2884,4.1785,France,FR-GES,58.2,Europe/Paris
Villaines-sous-Malicorne,47.7632,-0.0991,France,FR-R,60.6,Europe/Paris
Banson,45.7421,2.7703,France,FR-ARA,19,Europe/Paris
Osmoy-Saint-Valery,49.7958,1.3238,France,FR-NOR,20.9,Europe/Paris
Monbazillac,44.7939,0.4915,France,FR-NAQ,49.4,Europe/Paris
Broleau,45.1876,1.2814,France,FR-NAQ,11.4,Europe/Paris
Armaillé,47.7144,-1.1285,France,FR-R,16.7,Europe/Paris
Charvet,45.8987,6.2453,France,FR-ARA,43.1,Europe/Paris
La Ferrière-sur-Risle,48.9781,0.7856,France,FR-NOR,528.5,Europe/Paris
Saint-Pierre d’Allevard,45.3721,6.0442,France,FR-ARA,117.6,Europe/Paris
Clouange,49.2624,6.0972,France,FR-GES,1415.3,Europe/Paris
Couesmes-en-Froulay,48.4511,-0.7095,France,FR-R,20.1,Europe/Paris
Les Joberts,46.2609,2.8934,France,FR-ARA,12.4,Europe/Paris
Stemlisberg,48.0109,7.1207,France,FR-GES,91.4,Europe/Paris
Lorette,45.511,4.5824,France,FR-ARA,1173.7,Europe/Paris
Broussy-le-Grand,48.7882,3.8792,France,FR-GES,15.8,Europe/Paris
Tréveray,48.6108,5.3979,France,FR-GES,34.8,Europe/Paris
Le Montenvers,45.9294,6.9177,France,FR-ARA,70.9,Europe/Paris
Gouesnou,48.453,-4.465,France,FR-E,495.2,Europe/Paris
Uffheim,47.6503,7.4423,France,FR-GES,225.8,Europe/Paris
Condat,44.9906,1.6644,France,FR-OCC,77.8,Europe/Paris
Condat,44.482,1.6532,France,FR-OCC,22.3,Europe/Paris
Vitray-en-Beauce,48.276,1.4208,France,FR-F,34.3,Europe/Paris
Bayle,44.6473,0.3772,France,FR-NAQ,33.4,Europe/Paris
Ruville,49.7703,0.687,France,FR-NOR,68.3,Europe/Paris
Villers-sur-Mer,49.3226,0.0003,France,FR-NOR,331.1,Europe/Paris
Villemotier,46.3466,5.3212,France,FR-ARA,55,Europe/Paris
La Roussellerie,46.3025,1.2841,France,FR-NAQ,10.3,Europe/Paris
Sourbarie,45.2421,0.7274,France,FR-NAQ,70.3,Europe/Paris
Verton,50.4023,1.6477,France,FR-HDF,216,Europe/Paris
Naucelles,44.959,2.4188,France,FR-ARA,183.8,Europe/Paris
Fos,43.5662,3.2459,France,FR-OCC,17.9,Europe/Paris
Fos,42.8738,0.736,France,FR-OCC,12.7,Europe/Paris
Mairé-Levescault,46.1545,0.0809,France,FR-NAQ,35.3,Europe/Paris
Vaubalier,46.1723,-0.3553,France,FR-NAQ,41.3,Europe/Paris
Saint-Sernin-du-Bois,46.8407,4.4327,France,FR-BFC,125.8,Europe/Paris
Fourtic,44.2381,0.4459,France,FR-NAQ,47.3,Europe/Paris
Kerbigot,47.7755,-3.5189,France,FR-E,202.7,Europe/Paris
Erbaido,41.9989,8.8678,France,FR-H,90.3,Europe/Paris
Beignon,47.9706,-2.1715,France,FR-E,89.4,Europe/Paris
Lays-sur-le-Doubs,46.9231,5.2472,France,FR-BFC,11.7,Europe/Paris
Perrier,44.9826,0.6295,France,FR-NAQ,21.3,Europe/Paris
Mauvezin,43.7303,0.8778,France,FR-OCC,62.6,Europe/Paris
Mauvezin,43.1153,0.2832,France,FR-OCC,25.9,Europe/Paris
Mauvezin,43.3864,0.9253,France,FR-OCC,19.5,Europe/Paris
Flins-Neuve-Église,48.892,1.5794,France,FR-J,146.5,Europe/Paris
Aydoilles,48.2103,6.5739,France,FR-GES,99.9,Europe/Paris
Gavarliac,44.7827,0.5185,France,FR-NAQ,35.6,Europe/Paris
Berclau,50.5227,2.8743,France,FR-HDF,596.9,Europe/Paris
Sainte-Cécile,43.6172,4.5708,France,FR-U,80.9,Europe/Paris
Saint-Guénolé,47.8167,-4.3667,France,FR-E,289.1,Europe/Paris
Saint-Guénolé,47.9833,-3.75,France,FR-E,110.5,Europe/Paris
Saint-Guénolé,48.1167,-3.5167,France,FR-E,22.3,Europe/Paris
Seuillet,46.2023,3.4722,France,FR-ARA,54.1,Europe/Paris
Suèvres,47.6666,1.4615,France,FR-F,42.4,Europe/Paris
Nans,47.4765,6.4118,France,FR-BFC,27.7,Europe/Paris
Grosley-sur-Risle,49.0455,0.8027,France,FR-NOR,45.9,Europe/Paris
Gergueil,47.2406,4.8183,France,FR-BFC,19.5,Europe/Paris
Bourgy,47.2325,2.2627,France,FR-F,21.2,Europe/Paris
Chassignol,47.4093,2.1548,France,FR-F,9.5,Europe/Paris
Wallers,50.3743,3.3919,France,FR-HDF,274.4,Europe/Paris
Vassivière,45.4954,2.8491,France,FR-ARA,22.3,Europe/Paris
Les Pasques,44.7,6.5833,France,FR-U,13.7,Europe/Paris
Gasherbes,44.173,1.5649,France,FR-OCC,124.1,Europe/Paris
La Neuvelle-lès-Lure,47.7167,6.5532,France,FR-BFC,71.5,Europe/Paris
Haute-Kontz,49.4527,6.3185,France,FR-GES,87.9,Europe/Paris
Thélod,48.5461,6.0475,France,FR-GES,24.7,Europe/Paris
Guitté,48.2969,-2.095,France,FR-E,46,Europe/Paris
Saint-Martin-en-Vercors,45.0227,5.4437,France,FR-ARA,16.4,Europe/Paris
Berru,49.2723,4.1537,France,FR-GES,39.3,Europe/Paris
Plafus,48.1086,1.1607,France,FR-F,20.9,Europe/Paris
Les Mondoux,45.6935,0.9011,France,FR-NAQ,23.2,Europe/Paris
Fleury-la-Vallée,47.8667,3.4491,France,FR-BFC,78.8,Europe/Paris
Entressen,43.5939,4.9373,France,FR-U,402.3,Europe/Paris
Marchastel,45.2832,2.725,France,FR-ARA,6.6,Europe/Paris
Verrières-le-Buisson,48.7457,2.268,France,FR-J,1583.2,Europe/Paris
Chamboeuf,47.2296,4.9056,France,FR-BFC,32.9,Europe/Paris
Maros,48.2666,-4.2767,France,FR-E,28.8,Europe/Paris
Arconville,48.0873,2.3716,France,FR-F,43.2,Europe/Paris
Villeplane,44.0647,6.8449,France,FR-U,8.4,Europe/Paris
Proisy,49.8982,3.7394,France,FR-HDF,52.4,Europe/Paris
Le Grand Saint-Aubin,49.4474,0.5367,France,FR-NOR,65.8,Europe/Paris
Gonvillars,47.5376,6.6329,France,FR-BFC,30.6,Europe/Paris
Montmorin,44.4509,5.5427,France,FR-U,3.7,Europe/Paris
Coustellet,43.8833,5.1833,France,FR-U,43.4,Europe/Paris
Le Mont Huchel,48.6021,0.7172,France,FR-NOR,14.7,Europe/Paris
Bourgis,45.6321,3.4023,France,FR-ARA,26.8,Europe/Paris
Pécy,48.6555,3.0822,France,FR-J,44.2,Europe/Paris
Domjean,48.9873,-1.0324,France,FR-NOR,67.8,Europe/Paris
Saint-Bonnet-le-Courreau,45.661,3.9451,France,FR-ARA,14.3,Europe/Paris
Condécourt,49.0404,1.942,France,FR-J,81.4,Europe/Paris
Bellefond,44.7662,-0.1708,France,FR-NAQ,72.8,Europe/Paris
Ponteyraud,45.1935,0.2426,France,FR-NAQ,19.4,Europe/Paris
Melleville,49.9572,1.4742,France,FR-NOR,29.9,Europe/Paris
Saint-Philbert-des-Champs,49.2087,0.2829,France,FR-NOR,63.6,Europe/Paris
Grandcourt,50.08,2.711,France,FR-HDF,22.7,Europe/Paris
La Chapelle d’Armentières,50.6705,2.8979,France,FR-HDF,780.7,Europe/Paris
Heuilley-le-Grand,47.7537,5.392,France,FR-GES,16,Europe/Paris
Kiffis,47.4405,7.3554,France,FR-GES,41.5,Europe/Zurich
Larmor-Plage,47.7071,-3.3839,France,FR-E,1080.5,Europe/Paris
La Ville Marie,47.73,-1.3874,France,FR-R,358.8,Europe/Paris
Damvillers,49.3437,5.4011,France,FR-GES,35.6,Europe/Paris
Le Peuch,45.0346,1.8553,France,FR-NAQ,10.8,Europe/Paris
Perthes-lès-Brienne,48.4293,4.5388,France,FR-GES,29.8,Europe/Paris
Valezan,45.5743,6.6925,France,FR-ARA,27.9,Europe/Paris
Restou,48.45,-3.45,France,FR-E,17,Europe/Paris
Les Pitiaux,46.8911,3.1354,France,FR-BFC,44.6,Europe/Paris
Coulmer,48.7732,0.2885,France,FR-NOR,17.7,Europe/Paris
Graufthal,48.8194,7.2813,France,FR-GES,40.8,Europe/Paris
Roche-d’Agoux,46.044,2.6316,France,FR-ARA,17.1,Europe/Paris
Les Boissières,46.3333,2.05,France,FR-NAQ,11.3,Europe/Paris
Massingy-lès-Vitteaux,47.3993,4.5805,France,FR-BFC,8.6,Europe/Paris
Saint-Victour,45.4644,2.3802,France,FR-NAQ,13.6,Europe/Paris
Rostiviec,48.35,-4.3167,France,FR-E,172.3,Europe/Paris
Mézos,44.0761,-1.1644,France,FR-NAQ,10.1,Europe/Paris
Rogny,47.7462,2.8832,France,FR-BFC,21.8,Europe/Paris
Saint-Aubin-Rivière,49.8716,1.7759,France,FR-HDF,38,Europe/Paris
Couzon-au-Mont-d’Or,45.8444,4.8288,France,FR-ARA,843.2,Europe/Paris
Holacourt,48.9718,6.5135,France,FR-GES,28,Europe/Paris
Saint-Cricq-Villeneuve,43.8917,-0.353,France,FR-NAQ,29.8,Europe/Paris
Le Guy,45.3668,4.9893,France,FR-ARA,63.6,Europe/Paris
Nerbis,43.754,-0.7362,France,FR-NAQ,64.8,Europe/Paris
Le Porge,44.8731,-1.0925,France,FR-NAQ,21.7,Europe/Paris
Longecourt-en-Plaine,47.1978,5.1496,France,FR-BFC,127.9,Europe/Paris
Barbas,48.5732,6.8475,France,FR-GES,20.2,Europe/Paris
Chamouille,49.4739,3.666,France,FR-HDF,97.3,Europe/Paris
Neewiller-près-Lauterbourg,48.9549,8.1263,France,FR-GES,96.7,Europe/Paris
Coulangé,47.1346,1.2409,France,FR-F,19.2,Europe/Paris
Illzach,47.7742,7.3518,France,FR-GES,1955.8,Europe/Paris
Chevelière,45.694,3.8645,France,FR-ARA,9.9,Europe/Paris
Guimps,45.4661,-0.247,France,FR-NAQ,37.2,Europe/Paris
Perbin,45.6115,1.187,France,FR-NAQ,31,Europe/Paris
